índice_producto,precio,talla,color,color_agrupado,precio_normalizado,precio_formateado,cluster
8369,59415.0,8-9,Aguamarina,Otro,-0.4959254713360317,COP 59.415,0
8370,50915.0,8-9,Menta,Otro,-0.5740271658521304,COP 50.915,0
8371,50915.0,8-9,Aguamarina,Otro,-0.5740271658521304,COP 50.915,0
8372,114900.0,8-9,Habano,Otro,0.013894825161113882,COP 114.900,0
8373,52615.0,8-9,Rosa Amaranto,Otro,-0.5584068269489106,COP 52.615,0
8374,42415.0,8-9,Beige,Otro,-0.6521288603682291,COP 42.415,0
8375,33915.0,8-9,Verde Manzana,Otro,-0.7302305548843279,COP 33.915,0
8376,42415.0,8-9,Amarillo Limón,Otro,-0.6521288603682291,COP 42.415,0
8377,46665.0,8-9,Azul Malibú,Otro,-0.6130780131101798,COP 46.665,0
8378,29665.0,8-9,Violeta,Otro,-0.7692814021423773,COP 29.665,0
8379,29665.0,8-9,Azul Malibú,Otro,-0.7692814021423773,COP 29.665,0
8380,29665.0,8-9,Blanco,Otro,-0.7692814021423773,COP 29.665,0
8381,101900.0,8-9,Gris,Otro,-0.1055548252752724,COP 101.900,0
8382,59925.0,8-9,Beige,Otro,-0.4912393696650658,COP 59.925,0
8383,84675.0,8-9,Khaki,Otro,-0.2638256121034842,COP 84.675,0
8384,74925.0,8-9,Negro,Otro,-0.35341284993077393,COP 74.925,0
8385,80175.0,8-9,Aguamarina,Otro,-0.30517356802377177,COP 80.175,0
8386,35340.0,8-9,Rojo Persa,Otro,-0.7171370355095702,COP 35.340,0
8387,47940.0,8-9,Hueso,Otro,-0.601362758932765,COP 47.940,0
8388,26940.0,8-9,Beige,Otro,-0.7943198865607736,COP 26.940,0
8389,26940.0,8-9,Beige,Otro,-0.7943198865607736,COP 26.940,0
8390,20940.0,8-9,Multicolor,Otro,-0.8494504944544904,COP 20.940,0
8391,23940.0,8-9,Rosa Lavanda,Otro,-0.821885190507632,COP 23.940,0
8392,46140.0,8-9,Habano,Otro,-0.61790194130088,COP 46.140,0
8393,43740.0,8-9,Berenjena,Otro,-0.6399541844583667,COP 43.740,0
8394,43740.0,8-9,Esmeralda,Otro,-0.6399541844583667,COP 43.740,0
8395,47940.0,8-9,Avellana,Otro,-0.601362758932765,COP 47.940,0
8396,47940.0,8-9,Carmesí,Otro,-0.601362758932765,COP 47.940,0
8397,32940.0,8-9,Lima,Otro,-0.7391892786670569,COP 32.940,0
8398,28140.0,8-9,Beige,Otro,-0.7832937649820303,COP 28.140,0
8399,25740.0,8-9,Verde Manzana,Otro,-0.805346008139517,COP 25.740,0
8400,38940.0,8-9,Verde Manzana,Otro,-0.6840586707733401,COP 38.940,0
8401,38940.0,8-9,Amarillo Limón,Otro,-0.6840586707733401,COP 38.940,0
8402,38940.0,8-9,Azul Malibú,Otro,-0.6840586707733401,COP 38.940,0
8403,38940.0,8-9,Hueso,Otro,-0.6840586707733401,COP 38.940,0
8404,38940.0,8-9,Azul Prusia,Otro,-0.6840586707733401,COP 38.940,0
8405,38940.0,8-9,Verde Manzana,Otro,-0.6840586707733401,COP 38.940,0
8406,38940.0,8-9,Amarillo Limón,Otro,-0.6840586707733401,COP 38.940,0
8407,38940.0,8-9,Azul Malibú,Otro,-0.6840586707733401,COP 38.940,0
8408,38940.0,8-9,Hueso,Otro,-0.6840586707733401,COP 38.940,0
8409,38940.0,8-9,Azul Prusia,Otro,-0.6840586707733401,COP 38.940,0
8410,43740.0,8-9,Blanco,Otro,-0.6399541844583667,COP 43.740,0
8411,48000.0,8-9,Rosa Sachet,Otro,-0.6008114528538279,COP 48.000,0
8412,62985.0,8-9,Gris Carbón,Otro,-0.46312275963927024,COP 62.985,0
8413,15000.0,8-9,Multicolor,Otro,-0.9040297962692699,COP 15.000,0
8414,63675.0,8-9,Khaki,Otro,-0.4567827397314928,COP 63.675,0
8415,67425.0,8-9,Lavanda,Otro,-0.42232610979791985,COP 67.425,0
8416,72675.0,8-9,Rosa Francés,Otro,-0.3740868278909177,COP 72.675,0
8417,44950.0,8-9,Turquesa,Otro,-0.6288361785331338,COP 44.950,0
8418,67425.0,8-9,Blanco,Otro,-0.42232610979791985,COP 67.425,0
8419,63675.0,8-9,Esmeralda,Otro,-0.4567827397314928,COP 63.675,0
8420,59925.0,8-9,Lima,Otro,-0.4912393696650658,COP 59.925,0
8421,46450.0,8-9,Khaki,Otro,-0.6150535265597047,COP 46.450,0
8422,36450.0,8-9,Amarillo Zinc,Otro,-0.7069378730492325,COP 36.450,0
8423,67425.0,8-9,Habano,Otro,-0.42232610979791985,COP 67.425,0
8424,65175.0,8-9,Azul Royal,Otro,-0.44300008775806365,COP 65.175,0
8425,39950.0,8-9,Azul Claro,Otro,-0.6747783517778978,COP 39.950,0
8426,52425.0,8-9,Beige,Otro,-0.5601526295322117,COP 52.425,0
8427,22450.0,8-9,Beige,Otro,-0.8355759581345716,COP 22.450,0
8428,19950.0,8-9,Lavanda,Otro,-0.8585470447569536,COP 19.950,0
8429,21450.0,8-9,Verde Malaquita,Otro,-0.8447643927835244,COP 21.450,0
8430,17450.0,8-9,Azul Royal,Otro,-0.8815181313793355,COP 17.450,0
8431,67425.0,8-9,Rosa Claro,Otro,-0.42232610979791985,COP 67.425,0
8432,67425.0,8-9,Rojo Persa,Otro,-0.42232610979791985,COP 67.425,0
8433,69485.0,8-9,Azul Marino,Otro,-0.40339793442107713,COP 69.485,0
8434,67425.0,8-9,Carmesí,Otro,-0.42232610979791985,COP 67.425,0
8435,61685.0,8-9,Khaki,Otro,-0.47506772468290887,COP 61.685,0
8436,69675.0,8-9,Beige,Otro,-0.4016521318377761,COP 69.675,0
8437,54675.0,8-9,Beige,Otro,-0.539478651572068,COP 54.675,0
8438,59925.0,8-9,Azul Marino,Otro,-0.4912393696650658,COP 59.925,0
8439,34950.0,8-9,Azul Royal,Otro,-0.7207205250226617,COP 34.950,0
8440,26450.0,8-9,Gris Grafito,Otro,-0.7988222195387604,COP 26.450,0
8441,21450.0,8-9,Verde Malaquita,Otro,-0.8447643927835244,COP 21.450,0
8442,74925.0,8-9,Gris Grafito,Otro,-0.35341284993077393,COP 74.925,0
8443,74925.0,8-9,Negro,Otro,-0.35341284993077393,COP 74.925,0
8444,27450.0,8-9,Beige,Otro,-0.7896337848898076,COP 27.450,0
8445,24950.0,8-9,Azul Marino,Otro,-0.8126048715121896,COP 24.950,0
8446,26450.0,8-9,Beige,Otro,-0.7988222195387604,COP 26.450,0
8447,60385.0,8-9,Gris,Otro,-0.4870126897265475,COP 60.385,0
8448,56175.0,8-9,Rojo Persa,Otro,-0.5256959995986388,COP 56.175,0
8449,67425.0,8-9,Canela,Otro,-0.42232610979791985,COP 67.425,0
8450,77175.0,8-9,Beige,Otro,-0.3327388719706301,COP 77.175,0
8451,74925.0,8-9,Aguamarina,Otro,-0.35341284993077393,COP 74.925,0
8452,67425.0,8-9,Beige,Otro,-0.42232610979791985,COP 67.425,0
8453,74925.0,8-9,Aguamarina,Otro,-0.35341284993077393,COP 74.925,0
8454,39950.0,8-9,Beige,Otro,-0.6747783517778978,COP 39.950,0
8455,32450.0,8-9,Lavanda,Otro,-0.7436916116450437,COP 32.450,0
8456,135785.0,8-9,Abeto,Otro,0.2057952828044929,COP 135.785,0
8457,19950.0,8-9,Aguamarina,Otro,-0.8585470447569536,COP 19.950,0
8458,19950.0,8-9,Azul Malibú,Otro,-0.8585470447569536,COP 19.950,0
8459,29450.0,8-9,Cadmio,Otro,-0.7712569155919021,COP 29.450,0
8460,29450.0,8-9,Azul Malibú,Otro,-0.7712569155919021,COP 29.450,0
8461,29450.0,8-9,Índigo,Otro,-0.7712569155919021,COP 29.450,0
8462,29450.0,8-9,Carmesí,Otro,-0.7712569155919021,COP 29.450,0
8463,29450.0,8-9,Azul Prusia,Otro,-0.7712569155919021,COP 29.450,0
8464,29450.0,8-9,Blanco,Otro,-0.7712569155919021,COP 29.450,0
8465,24465.0,8-9,Violeta,Otro,-0.8170612623169318,COP 24.465,0
8466,25515.0,8-9,Negro,Otro,-0.8074134059355313,COP 25.515,0
8467,31465.0,8-9,Rosa Claro,Otro,-0.7527422197742623,COP 31.465,0
8468,45500.0,8-9,Multicolor,Otro,-0.6237825394762098,COP 45.500,0
8469,59465.0,8-9,Multicolor,Otro,-0.4954660496035841,COP 59.465,0
8470,128450.0,8-9,Khaki,Otro,0.1383981146544242,COP 128.450,0
8471,52450.0,8-9,Habano,Otro,-0.5599229186659879,COP 52.450,0
8472,27450.0,8-9,Rosado,Otro,-0.7896337848898076,COP 27.450,0
8473,50950.0,8-9,Blanco,Otro,-0.5737055706394171,COP 50.950,0
8474,19950.0,8-9,Blanco,Otro,-0.8585470447569536,COP 19.950,0
8475,60385.0,8-9,Verde,Otro,-0.4870126897265475,COP 60.385,0
8476,41450.0,8-9,Beige,Otro,-0.6609956998044686,COP 41.450,0
8477,67425.0,8-9,Verde Malaquita,Otro,-0.42232610979791985,COP 67.425,0
8478,59925.0,8-9,Turquesa,Otro,-0.4912393696650658,COP 59.925,0
8479,23450.0,8-9,Amarillo,Otro,-0.8263875234856188,COP 23.450,0
8480,21450.0,8-9,Lavanda,Otro,-0.8447643927835244,COP 21.450,0
8481,52425.0,8-9,Blanco,Otro,-0.5601526295322117,COP 52.425,0
8482,112950.0,8-9,Azul Marino,Otro,-0.00402262240434406,COP 112.950,0
8483,72675.0,8-9,Verde Malaquita,Otro,-0.3740868278909177,COP 72.675,0
8484,130425.0,8-9,Hueso,Otro,0.15654527308610597,COP 130.425,0
8485,52425.0,8-9,Fucsia,Otro,-0.5601526295322117,COP 52.425,0
8486,37450.0,8-9,Azul Claro,Otro,-0.6977494384002798,COP 37.450,0
8487,32450.0,8-9,Lavanda,Otro,-0.7436916116450437,COP 32.450,0
8488,23450.0,8-9,Hueso,Otro,-0.8263875234856188,COP 23.450,0
8489,23450.0,8-9,Beige,Otro,-0.8263875234856188,COP 23.450,0
8490,23450.0,8-9,Rosa Sachet,Otro,-0.8263875234856188,COP 23.450,0
8491,28450.0,8-9,Beige,Otro,-0.7804453502408549,COP 28.450,0
8492,52465.0,8-9,Mostaza,Otro,-0.5597850921462536,COP 52.465,0
8493,65175.0,8-9,Beige,Otro,-0.44300008775806365,COP 65.175,0
8494,21450.0,8-9,Azul Claro,Otro,-0.8447643927835244,COP 21.450,0
8495,23450.0,8-9,Lima,Otro,-0.8263875234856188,COP 23.450,0
8496,69675.0,8-9,Azul Marino,Otro,-0.4016521318377761,COP 69.675,0
8497,67425.0,8-9,Khaki,Otro,-0.42232610979791985,COP 67.425,0
8498,32940.0,8-9,Beige,Otro,-0.7391892786670569,COP 32.940,0
8499,28140.0,8-9,Azul Malibú,Otro,-0.7832937649820303,COP 28.140,0
8500,67425.0,8-9,Amarillo Zinc,Otro,-0.42232610979791985,COP 67.425,0
8501,67425.0,8-9,Turquesa,Otro,-0.42232610979791985,COP 67.425,0
8502,28140.0,8-9,Beige,Otro,-0.7832937649820303,COP 28.140,0
8503,28000.0,8-9,Beige,Otro,-0.7845801458328836,COP 28.000,0
8504,82425.0,8-9,Aguamarina,Otro,-0.284499590063628,COP 82.425,0
8505,83925.0,8-9,Azul Marino,Otro,-0.2707169380901988,COP 83.925,0
8506,76415.0,8-9,Habano,Otro,-0.33972208230383427,COP 76.415,0
8507,54900.0,8-9,Rosa Francés,Otro,-0.5374112537760536,COP 54.900,0
8508,80665.0,8-9,Carmesí,Otro,-0.3006712350457849,COP 80.665,0
8509,104900.0,8-9,Abeto,Otro,-0.07798952132841402,COP 104.900,0
8510,42415.0,8-9,Beige,Otro,-0.6521288603682291,COP 42.415,0
8511,33915.0,8-9,Blanco,Otro,-0.7302305548843279,COP 33.915,0
8512,50915.0,8-9,Menta,Otro,-0.5740271658521304,COP 50.915,0
8513,80665.0,8-9,Abeto,Otro,-0.3006712350457849,COP 80.665,0
8514,130000.0,8-9,Blanco,Otro,0.15264018836030102,COP 130.000,0
8515,42415.0,8-9,Beige,Otro,-0.6521288603682291,COP 42.415,0
8516,71175.0,8-9,Café Mocca,Otro,-0.3878694798643469,COP 71.175,0
8517,48365.0,8-9,Fucsia,Otro,-0.59745767420696,COP 48.365,0
8518,69900.0,8-9,Rosa Francés,Otro,-0.3995847340417617,COP 69.900,0
8519,64900.0,8-9,Beige,Otro,-0.44552690728652566,COP 64.900,0
8520,59415.0,8-9,Verde Malaquita,Otro,-0.4959254713360317,COP 59.415,0
8521,42415.0,8-9,Aguamarina,Otro,-0.6521288603682291,COP 42.415,0
8522,55165.0,8-9,Azul Royal,Otro,-0.5349763185940811,COP 55.165,0
8523,48365.0,8-9,Beige,Otro,-0.59745767420696,COP 48.365,0
8524,63665.0,8-9,Beige,Otro,-0.45687462407798235,COP 63.665,0
8525,76415.0,8-9,Aguamarina,Otro,-0.33972208230383427,COP 76.415,0
8526,89900.0,8-9,Violeta,Otro,-0.21581604106270588,COP 89.900,0
8527,46665.0,8-9,Beige,Otro,-0.6130780131101798,COP 46.665,0
8528,83925.0,8-9,Azul Prusia,Otro,-0.2707169380901988,COP 83.925,0
8529,24950.0,8-9,Multicolor,Otro,-0.8126048715121896,COP 24.950,0
8530,50915.0,8-9,Beige,Otro,-0.5740271658521304,COP 50.915,0
8531,102900.0,8-9,Khaki,Otro,-0.0963663906263196,COP 102.900,0
8532,102900.0,8-9,Azul Prusia,Otro,-0.0963663906263196,COP 102.900,0
8533,109900.0,8-9,Aguamarina,Otro,-0.03204734808365007,COP 109.900,0
8534,94900.0,8-9,Beige,Otro,-0.16987386781794192,COP 94.900,0
8535,110500.0,8-9,Aguamarina,Otro,-0.026534287294278397,COP 110.500,0
8536,52425.0,8-9,Rosa Amaranto,Otro,-0.5601526295322117,COP 52.425,0
8537,99900.0,8-9,Azul Prusia,Otro,-0.12393169457317797,COP 99.900,0
8538,74900.0,8-9,Multicolor,Otro,-0.35364256079699774,COP 74.900,0
8539,29450.0,8-9,Amarillo,Otro,-0.7712569155919021,COP 29.450,0
8540,29940.0,8-9,Azul Malibú,Otro,-0.7667545826139153,COP 29.940,0
8541,21450.0,8-9,Khaki,Otro,-0.8447643927835244,COP 21.450,0
8542,99900.0,8-9,Azul Royal,Otro,-0.12393169457317797,COP 99.900,0
8543,99900.0,8-9,Blanco,Otro,-0.12393169457317797,COP 99.900,0
8544,36450.0,8-9,Beige,Otro,-0.7069378730492325,COP 36.450,0
8545,74925.0,8-9,Marrón,Otro,-0.35341284993077393,COP 74.925,0
8546,67425.0,8-9,Arena,Otro,-0.42232610979791985,COP 67.425,0
8547,28140.0,8-9,Blanco,Otro,-0.7832937649820303,COP 28.140,0
8548,52425.0,8-9,Multicolor,Otro,-0.5601526295322117,COP 52.425,0
8549,25740.0,8-9,Aguamarina,Otro,-0.805346008139517,COP 25.740,0
8550,97665.0,8-9,Blanco,Otro,-0.14446784601358748,COP 97.665,0
8551,63675.0,8-9,Azul Royal,Otro,-0.4567827397314928,COP 63.675,0
8552,71175.0,8-9,Fucsia,Otro,-0.3878694798643469,COP 71.175,0
8553,60385.0,8-9,Azul Royal,Otro,-0.4870126897265475,COP 60.385,0
8554,67915.0,8-9,Fucsia,Otro,-0.417823776819933,COP 67.915,0
8555,52425.0,8-9,Palo de Rosa,Otro,-0.5601526295322117,COP 52.425,0
8556,109900.0,8-9,Gris,Otro,-0.03204734808365007,COP 109.900,0
8557,25740.0,8-9,Azul Malibú,Otro,-0.805346008139517,COP 25.740,0
8558,82425.0,8-9,Café,Otro,-0.284499590063628,COP 82.425,0
8559,114900.0,8-9,Azul Claro,Otro,0.013894825161113882,COP 114.900,0
8560,89925.0,8-9,Multicolor,Otro,-0.21558633019648207,COP 89.925,0
8561,74925.0,8-9,Azul Prusia,Otro,-0.35341284993077393,COP 74.925,0
8562,59925.0,8-9,Rosa Lavanda,Otro,-0.4912393696650658,COP 59.925,0
8563,89900.0,8-9,Palo de Rosa,Otro,-0.21581604106270588,COP 89.900,0
8564,84900.0,8-9,Beige,Otro,-0.2617582143074698,COP 84.900,0
8565,99900.0,8-9,Aguamarina,Otro,-0.12393169457317797,COP 99.900,0
8566,99900.0,8-9,Rosa Amaranto,Otro,-0.12393169457317797,COP 99.900,0
8567,104900.0,8-9,Azul Claro,Otro,-0.07798952132841402,COP 104.900,0
8568,104900.0,8-9,Aguamarina,Otro,-0.07798952132841402,COP 104.900,0
8569,63675.0,8-9,Beige,Otro,-0.4567827397314928,COP 63.675,0
8570,42415.0,8-9,Beige,Otro,-0.6521288603682291,COP 42.415,0
8571,33915.0,8-9,Rosa Amaranto,Otro,-0.7302305548843279,COP 33.915,0
8572,59900.0,8-9,Azul Malibú,Otro,-0.4914690805312896,COP 59.900,0
8573,97500.0,8-9,Rosa Amaranto,Otro,-0.14598393773066468,COP 97.500,0
8574,62175.0,8-9,Azul Marino,Otro,-0.470565391704922,COP 62.175,0
8575,64900.0,8-9,Aguamarina,Otro,-0.44552690728652566,COP 64.900,0
8576,119900.0,8-9,Índigo,Otro,0.059836998405877834,COP 119.900,0
8577,99900.0,8-9,Beige,Otro,-0.12393169457317797,COP 99.900,0
8578,99900.0,8-9,Amarillo,Otro,-0.12393169457317797,COP 99.900,0
8579,59415.0,8-9,Beige,Otro,-0.4959254713360317,COP 59.415,0
8580,67425.0,8-9,Gris,Otro,-0.42232610979791985,COP 67.425,0
8581,76415.0,8-9,Azul Claro,Otro,-0.33972208230383427,COP 76.415,0
8582,102900.0,8-9,Khaki,Otro,-0.0963663906263196,COP 102.900,0
8583,102900.0,8-9,Azul Prusia,Otro,-0.0963663906263196,COP 102.900,0
8584,79900.0,8-9,Abeto,Otro,-0.3077003875522338,COP 79.900,0
8585,59415.0,8-9,Escarlata,Otro,-0.4959254713360317,COP 59.415,0
8586,59925.0,8-9,Negro,Otro,-0.4912393696650658,COP 59.925,0
8587,79900.0,8-9,Azul Prusia,Otro,-0.3077003875522338,COP 79.900,0
8588,50065.0,8-9,Beige,Otro,-0.5818373353037403,COP 50.065,0
8589,50915.0,8-9,Azul Malibú,Otro,-0.5740271658521304,COP 50.915,0
8590,170000.0,8-9,Hueso,Otro,0.5201775743184126,COP 170.000,1
8591,59415.0,8-9,Aguamarina,Otro,-0.4959254713360317,COP 59.415,0
8592,55165.0,8-9,Verde Malaquita,Otro,-0.5349763185940811,COP 55.165,0
8593,59415.0,8-9,Hueso,Otro,-0.4959254713360317,COP 59.415,0
8594,74925.0,8-9,Hueso,Otro,-0.35341284993077393,COP 74.925,0
8595,40140.0,8-9,Azul Marino,Otro,-0.6730325491945968,COP 40.140,0
8596,63665.0,8-9,Azul Prusia,Otro,-0.45687462407798235,COP 63.665,0
8597,110500.0,8-9,Aguamarina,Otro,-0.026534287294278397,COP 110.500,0
8598,67915.0,8-9,Beige,Otro,-0.417823776819933,COP 67.915,0
8599,78675.0,8-9,Aguamarina,Otro,-0.318956219997201,COP 78.675,0
8600,50175.0,8-9,Amarillo Zinc,Otro,-0.5808266074923555,COP 50.175,0
8601,59925.0,8-9,Beige,Otro,-0.4912393696650658,COP 59.925,0
8602,79885.0,8-9,Azul,Otro,-0.3078382140719681,COP 79.885,0
8603,92175.0,8-9,Fucsia,Otro,-0.1949123522363383,COP 92.175,0
8604,59925.0,8-9,Rosa Lavanda,Otro,-0.4912393696650658,COP 59.925,0
8605,62175.0,8-9,Beige,Otro,-0.470565391704922,COP 62.175,0
8606,82425.0,8-9,Beige,Otro,-0.284499590063628,COP 82.425,0
8607,26940.0,8-9,Rosa Lavanda,Otro,-0.7943198865607736,COP 26.940,0
8608,74925.0,8-9,Ganache,Otro,-0.35341284993077393,COP 74.925,0
8609,86175.0,8-9,Hueso,Otro,-0.25004296013005506,COP 86.175,0
8610,65175.0,8-9,Azul Malibú,Otro,-0.44300008775806365,COP 65.175,0
8611,31500.0,8-9,Beige,Otro,-0.7524206245615489,COP 31.500,0
8612,74685.0,8-9,Turquesa,Otro,-0.3556180742465226,COP 74.685,0
8613,63675.0,8-9,Rosa Lavanda,Otro,-0.4567827397314928,COP 63.675,0
8614,112900.0,8-9,Blanco,Otro,-0.0044820441367917,COP 112.900,0
8615,56175.0,8-9,Turquesa,Otro,-0.5256959995986388,COP 56.175,0
8616,38500.0,8-9,Multicolor,Otro,-0.6881015820188793,COP 38.500,0
8617,68175.0,8-9,Blanco,Otro,-0.41543478381120524,COP 68.175,0
8618,93675.0,8-9,Hueso,Otro,-0.1811297002629091,COP 93.675,0
8619,78675.0,8-9,Multicolor,Otro,-0.318956219997201,COP 78.675,0
8620,77935.0,8-9,Gris Granito,Otro,-0.32575566163742603,COP 77.935,0
8621,80665.0,8-9,Sandía,Otro,-0.3006712350457849,COP 80.665,0
8622,142500.0,8-9,Khaki,Otro,0.2674956214722109,COP 142.500,0
8623,50915.0,8-9,Beige,Otro,-0.5740271658521304,COP 50.915,0
8624,57675.0,8-9,Beige,Otro,-0.5119133476252096,COP 57.675,0
8625,50915.0,8-9,Azul Malibú,Otro,-0.5740271658521304,COP 50.915,0
8626,127415.0,8-9,Lavanda,Otro,0.12888808479275807,COP 127.415,0
8627,104900.0,8-9,Menta,Otro,-0.07798952132841402,COP 104.900,0
8628,84900.0,8-9,Blanco,Otro,-0.2617582143074698,COP 84.900,0
8629,67425.0,8-9,Carmesí,Otro,-0.42232610979791985,COP 67.425,0
8630,66000.0,8-9,Beige,Otro,-0.43541962917267757,COP 66.000,0
8631,119900.0,8-9,Aguamarina,Otro,0.059836998405877834,COP 119.900,0
8632,99900.0,8-9,Habano,Otro,-0.12393169457317797,COP 99.900,0
8633,74900.0,8-9,Beige,Otro,-0.35364256079699774,COP 74.900,0
8634,55165.0,8-9,Aguamarina,Otro,-0.5349763185940811,COP 55.165,0
8635,50915.0,8-9,Verde Manzana,Otro,-0.5740271658521304,COP 50.915,0
8636,79900.0,8-9,Rosa Amaranto,Otro,-0.3077003875522338,COP 79.900,0
8637,50915.0,8-9,Habano,Otro,-0.5740271658521304,COP 50.915,0
8638,89900.0,8-9,Gris,Otro,-0.21581604106270588,COP 89.900,0
8639,79900.0,8-9,Rosa Amaranto,Otro,-0.3077003875522338,COP 79.900,0
8640,84915.0,8-9,Azul Claro,Otro,-0.26162038778773555,COP 84.915,0
8641,104900.0,8-9,Avellana,Otro,-0.07798952132841402,COP 104.900,0
8642,178500.0,8-9,Blanco,Otro,0.5982792688345113,COP 178.500,1
8643,84915.0,8-9,Beige,Otro,-0.26162038778773555,COP 84.915,0
8644,69900.0,8-9,Azul Malibú,Otro,-0.3995847340417617,COP 69.900,0
8645,111900.0,8-9,Amarillo Pastel,Otro,-0.01367047878574449,COP 111.900,0
8646,89900.0,8-9,Carmesí,Otro,-0.21581604106270588,COP 89.900,0
8647,104900.0,8-9,Beige,Otro,-0.07798952132841402,COP 104.900,0
8648,46665.0,8-9,Rosa Francés,Otro,-0.6130780131101798,COP 46.665,0
8649,97425.0,8-9,Multicolor,Otro,-0.14667307032933613,COP 97.425,0
8650,38165.0,8-9,Hueso,Otro,-0.6911797076262786,COP 38.165,0
8651,68000.0,8-9,Aguamarina,Otro,-0.417042759874772,COP 68.000,0
8652,80665.0,8-9,Azul Marino,Otro,-0.3006712350457849,COP 80.665,0
8653,59900.0,8-9,Verde Manzana,Otro,-0.4914690805312896,COP 59.900,0
8654,50915.0,8-9,Pistacho,Otro,-0.5740271658521304,COP 50.915,0
8655,50915.0,8-9,Azul Malibú,Otro,-0.5740271658521304,COP 50.915,0
8656,33915.0,8-9,Rosa Francés,Otro,-0.7302305548843279,COP 33.915,0
8657,68000.0,8-9,Rosa Amaranto,Otro,-0.417042759874772,COP 68.000,0
8658,104900.0,8-9,Navy,Otro,-0.07798952132841402,COP 104.900,0
8659,42415.0,8-9,Aguamarina,Otro,-0.6521288603682291,COP 42.415,0
8660,114900.0,8-9,Menta,Otro,0.013894825161113882,COP 114.900,0
8661,104900.0,8-9,Beige,Otro,-0.07798952132841402,COP 104.900,0
8662,104900.0,8-9,Negro,Otro,-0.07798952132841402,COP 104.900,0
8663,119900.0,8-9,Gris Claro,Otro,0.059836998405877834,COP 119.900,0
8664,114900.0,8-9,Aguamarina,Otro,0.013894825161113882,COP 114.900,0
8665,74900.0,8-9,Gris Plata,Otro,-0.35364256079699774,COP 74.900,0
8666,67915.0,8-9,Carmesí,Otro,-0.417823776819933,COP 67.915,0
8667,119900.0,8-9,Beige,Otro,0.059836998405877834,COP 119.900,0
8668,55165.0,8-9,Gris Claro,Otro,-0.5349763185940811,COP 55.165,0
8669,43740.0,8-9,Fucsia,Otro,-0.6399541844583667,COP 43.740,0
8670,59415.0,8-9,Beige,Otro,-0.4959254713360317,COP 59.415,0
8671,59415.0,8-9,Aguamarina,Otro,-0.4959254713360317,COP 59.415,0
8672,48365.0,8-9,Beige,Otro,-0.59745767420696,COP 48.365,0
8673,72735.0,8-9,Granate,Otro,-0.3735355218119805,COP 72.735,0
8674,67915.0,8-9,Verde Malaquita,Otro,-0.417823776819933,COP 67.915,0
8675,74900.0,8-9,Habano,Otro,-0.35364256079699774,COP 74.900,0
8676,89900.0,8-9,Azul Malibú,Otro,-0.21581604106270588,COP 89.900,0
8677,82425.0,8-9,Azul Claro,Otro,-0.284499590063628,COP 82.425,0
8678,124900.0,8-9,Azul Claro,Otro,0.1057791716506418,COP 124.900,0
8679,38940.0,8-9,Verde Manzana,Otro,-0.6840586707733401,COP 38.940,0
8680,38940.0,8-9,Amarillo Limón,Otro,-0.6840586707733401,COP 38.940,0
8681,38940.0,8-9,Azul Malibú,Otro,-0.6840586707733401,COP 38.940,0
8682,38940.0,8-9,Hueso,Otro,-0.6840586707733401,COP 38.940,0
8683,38940.0,8-9,Azul Prusia,Otro,-0.6840586707733401,COP 38.940,0
8684,92900.0,8-9,Blanco,Otro,-0.18825073711584753,COP 92.900,0
8685,110500.0,8-9,Aguamarina,Otro,-0.026534287294278397,COP 110.500,0
8686,99900.0,8-9,Rosa Claro,Otro,-0.12393169457317797,COP 99.900,0
8687,99900.0,8-9,Aguamarina,Otro,-0.12393169457317797,COP 99.900,0
8688,74925.0,8-9,Azul Malibú,Otro,-0.35341284993077393,COP 74.925,0
8689,104900.0,8-9,Beige,Otro,-0.07798952132841402,COP 104.900,0
8690,190000.0,8-9,Turquesa,Otro,0.7039462672974685,COP 190.000,1
8691,59415.0,8-9,Verde Malaquita,Otro,-0.4959254713360317,COP 59.415,0
8692,99900.0,8-9,Khaki,Otro,-0.12393169457317797,COP 99.900,0
8693,119900.0,8-9,Blanco,Otro,0.059836998405877834,COP 119.900,0
8694,175435.0,8-9,Azul Prusia,Otro,0.570116716635471,COP 175.435,1
8695,49900.0,4-5,Multicolor,Otro,-0.5833534270208175,COP 49.900,0
8696,50915.0,4-5,Azul,Otro,-0.5740271658521304,COP 50.915,0
8697,161500.0,4-5,Hueso,Otro,0.44207587980231394,COP 161.500,1
8698,68000.0,4-5,Habano,Otro,-0.417042759874772,COP 68.000,0
8699,64900.0,4-5,Blanco,Otro,-0.44552690728652566,COP 64.900,0
8700,56900.0,4-5,Blanco,Otro,-0.519034384478148,COP 56.900,0
8701,29665.0,4-5,Violeta,Otro,-0.7692814021423773,COP 29.665,0
8702,29665.0,4-5,Azul Malibú,Otro,-0.7692814021423773,COP 29.665,0
8703,29665.0,4-5,Blanco,Otro,-0.7692814021423773,COP 29.665,0
8704,89900.0,4-5,Lavanda,Otro,-0.21581604106270588,COP 89.900,0
8705,96900.0,4-5,Negro,Otro,-0.15149699852003634,COP 96.900,0
8706,26450.0,4-5,Gris Grafito,Otro,-0.7988222195387604,COP 26.450,0
8707,110500.0,4-5,Esmeralda,Otro,-0.026534287294278397,COP 110.500,0
8708,59415.0,4-5,Amarillo Zinc,Otro,-0.4959254713360317,COP 59.415,0
