producto_id,nombre,precio,descuento,categoria,subcategoria,color,talla
768,Botas en Cuero para Mujer 37569,329900.0,0.0,MUJER,"Botas y Botines, Zapatos",Marrón,38
769,Polo Unicolor Clásica para Mujer 38124,59415.0,-15.0,MUJER,"Ropa, Camisetas",Amarillo Pálido,L
770,Botas Tipo Chunky con Cierre para Mujer 05433,199900.0,0.0,MUJER,"Botas y Botines, Zapatos",Negro,38
771,Sandalia con Velcro para Mujer 37703,101915.0,-15.0,MUJER,"Zapatos, Sandalias",Hueso,38
772,Baletas con Efecto Piel para Mujer 37205,189900.0,0.0,MUJER,"Zapatos Planos, Zapatos, Baletas",Beige,38
773,Sandalia Plana con Detalle en Capellada para Mujer 37229,152915.0,-15.0,MUJER,"Zapatos, Sandalias",Menta,38
774,Buzo de Peluche con Cremallera para Mujer 05251,139900.0,0.0,MUJER,"Ropa, Buzos",Negro,L
775,Chaqueta Larga para Mujer 36241,139900.0,0.0,MUJER,"Ropa, Chaquetas",Khaki,L
776,Pantalón para Mujer en Viscosa 02768,250000.0,0.0,MUJER,"Pantalones, Ropa",Hueso,L
777,Abrigo para Mujer 35726,279900.0,0.0,MUJER,"Ropa, Abrigos y Blazers",Hueso,L
778,Short Elegante para Mujer 34835,77940.0,-40.0,MUJER,"Shorts, Ropa",Menta,06
779,Camiseta Estampada para Mujer 37288,59415.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
780,Camisa Tejida para Mujer 36247,129900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Khaki,L
781,Chaqueta Tipo Crop para Mujer 36240,229900.0,0.0,MUJER,"Ropa, Chaquetas",Blanco,L
782,Pantalón Elegante para Mujer 35061,129900.0,0.0,MUJER,"Pantalones, Ropa",Gris Plata,06
783,Blazer Desestructurado Manga Larga para Mujer 33862,94950.0,-50.0,MUJER,"Ropa, Abrigos y Blazers",Negro,L
784,Camisa para Mujer Composición Viscosa 02906,220000.0,0.0,MUJER,"Ropa, Blusas y Camisas",Multicolor,L
785,Suéter Tejido con Textura para Mujer 34967,77935.0,-35.0,MUJER,"Ropa, Suéteres y Cardigans",Beige,L
786,Chaqueta Animal Print para Mujer 33863,114950.0,-50.0,MUJER,"Ropa, Chaquetas",Gris Grafito,L
787,Blusa para Mujer Composición Poliéster 02761,120000.0,0.0,MUJER,"Ropa, Blusas y Camisas",Beige,L
788,Blazer Formal Velvet para Mujer 35265,129935.0,-35.0,MUJER,"Ropa, Abrigos y Blazers",Negro,L
789,Sandalia con Hebilla para Mujer 37228,110415.0,-15.0,MUJER,"Zapatos, Sandalias",Hueso,40
790,Camiseta para Mujer Mezclas Algodón 02765,72000.0,-40.0,MUJER,"Ropa, Camisetas",Azul Malibú,L
791,Camisa Tejida con Troquelado para Mujer 34845,71435.0,-35.0,MUJER,"Ropa, Blusas y Camisas",Habano,L
792,Bota Texana en Gamuza para Mujer 32186,201435.0,-35.0,MUJER,"Botas y Botines, Zapatos",Abeto,40
793,Blazer para Mujer 35609,155935.0,-35.0,MUJER,"Ropa, Abrigos y Blazers",Habano,L
794,Polo Unicolor Clásica para Mujer 38124,59415.0,-15.0,MUJER,"Ropa, Camisetas","Fucsia, Rosa Lavanda, Azul Prusia, Blanco",L
795,Baletas Acabado Tipo Charol para Mujer 32471,71435.0,-35.0,MUJER,"Zapatos Planos, Zapatos, Baletas",Palo de Rosa,40
796,Camiseta Estampada para Mujer 37606,59415.0,-15.0,MUJER,"Ropa, Camisetas",Rosa Lavanda,L
797,Sandalia Plana en Cuero para Mujer 37704,110415.0,-15.0,MUJER,"Zapatos, Sandalias",Avellana,40
798,Botas Caña Baja Punta Cuadrada para Mujer 35258,299900.0,0.0,MUJER,"Botas y Botines, Zapatos",Blanco,40
799,Jean Silueta Skinny para Mujer 38662,129900.0,0.0,MUJER,"Ropa, Jeans",Azul Prusia,14
800,Jean Silueta Mom Fit para Mujer 38684,129900.0,0.0,MUJER,"Ropa, Jeans",Azul Claro,14
801,Camisa Manga Larga para Mujer 36305,109900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Beige,L
802,Jean Silueta Mom Fit para Mujer 37933,129900.0,0.0,MUJER,"Ropa, Jeans",Negro,14
803,Camiseta Estampada para Mujer 37601,59415.0,-15.0,MUJER,"Ropa, Camisetas",Fucsia,L
804,Vestido para Mujer en Poliéster 02678,78000.0,-35.0,MUJER,"Ropa, Vestidos y Enterizos",Menta,L
805,Camiseta con Detalle en Manga para Mujer 38139,50915.0,-15.0,MUJER,"Ropa, Camisetas",Beige,L
806,Tenis Efecto Gamuzado Tono Claro para Mujer 05435,139900.0,0.0,MUJER,"Tenis, Zapatos",Rosa Amaranto,38
807,Camiseta Crop Unicolor para Mujer 01488,21165.0,-15.0,MUJER,"Ropa, Camisetas",Negro,L
808,Pantalón Unicolor para Mujer 36841,149900.0,0.0,MUJER,"Pantalones, Ropa",Khaki,14
809,Bermuda Unicolor para Mujer 37545,93415.0,-15.0,MUJER,"Shorts, Ropa",Hueso,14
810,Sneakers para Mujer 35205,219900.0,0.0,MUJER,"Tenis, Zapatos",Marrón,40
811,Camiseta Estampada para Mujer 37242,59415.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
812,Camisa Larga para Mujer 36676,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Mandarina,L
813,Tenis Tipo Bota con Tonos Claros para Mujer 05434,149900.0,0.0,MUJER,"Tenis, Zapatos",Blanco,40
814,Pantalón Formal para Mujer 34866,139900.0,0.0,MUJER,"Pantalones, Ropa",Menta,06
815,Blazer de Dos Botones Y Bolsillo de Solapa para Mujer 30698,114950.0,-50.0,MUJER,"Ropa, Abrigos y Blazers","Hueso, Negro",L
816,Camisa para Mujer Composición en Algodón 02573,105000.0,-25.0,MUJER,"Ropa, Blusas y Camisas",Arena,L
817,Camisa para Mujer Mezclas Poliéster 02665,50000.0,-50.0,MUJER,"Ropa, Camisetas",Turquesa,XL
818,Camiseta Nido de Abeja para Mujer 05102,42415.0,-15.0,MUJER,"Ropa, Camisetas",Arena,L
819,Blazer Formal Unicolor para Mujer 38449,239900.0,0.0,MUJER,"Ropa, Abrigos y Blazers",Negro,L
820,Suecos Metalizados Color Plata para Mujer 35724,103935.0,-35.0,MUJER,Zapatos,Gris Ceniza,40
821,Blusa Cuello Nerú Manga Corta para Mujer 34859,51935.0,-35.0,MUJER,"Ropa, Blusas y Camisas",Celeste,L
822,Jean Silueta Wide Leg para Mujer 33051,119900.0,0.0,MUJER,"Ropa, Jeans",Lila,14
823,Falda Larga con Recogido para Mujer 36890,64935.0,-35.0,MUJER,"Ropa, Faldas",Abeto,06
824,Camisa de Rayas Manga Larga para Mujer 38427,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Blanco,L
825,Blusa Elegante para Mujer 34823,74900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Beige,L
826,Suéter Tejido Motivo Ramas Cuello Redondo para Mujer 36915,129900.0,0.0,MUJER,"Ropa, Suéteres y Cardigans",Negro,L
827,Camiseta Unicolor Cuello Redondo para Mujer 36291,50915.0,-15.0,MUJER,"Ropa, Camisetas","Negro, Blanco",L
828,Short en Ojalillo para Mujer 37542,110415.0,-15.0,MUJER,"Shorts, Ropa",Blanco,06
829,Pantalón Estilo Palazzo para Mujer 36264,189900.0,0.0,MUJER,"Pantalones, Ropa",Marrón,06
830,Baletas en Cuero para Mujer 37204,199900.0,0.0,MUJER,"Zapatos Planos, Zapatos, Baletas",Negro,38
831,Chaleco con Cinturón para Mujer 36239,139900.0,0.0,MUJER,"Ropa, Chalecos",Arena,L
832,Suéter Tejido Cuello Redondo para Mujer 36218,119900.0,0.0,MUJER,"Ropa, Suéteres y Cardigans",Marrón,L
833,Suéter Tejido Cuello V para Mujer 36845,119900.0,0.0,MUJER,"Ropa, Suéteres y Cardigans",Hueso,L
834,Calzado Tacón en Punta para Mujer 37218,209900.0,0.0,MUJER,"Tacones, Zapatos",Palo de Rosa,38
835,Chaqueta Corta en Tweed para Mujer 36285,254900.0,0.0,MUJER,"Ropa, Chaquetas",Negro,L
836,Short para Mujer Composición Viscosa 02773,119000.0,-15.0,MUJER,"Shorts, Ropa",Hueso,L
837,Enterizo Corto para Mujer 22589,94950.0,-50.0,MUJER,"Ropa, Vestidos y Enterizos",Arena,L
838,Sandalia Plana con Detalle en Capellada para Mujer 37230,161415.0,-15.0,MUJER,"Zapatos, Sandalias",Negro,38
839,Short en Lino para Mujer 36003,118915.0,-15.0,MUJER,"Shorts, Ropa",Navy,06
840,Vestido de Baño Tipo Bikini para Mujer 01121,70000.0,-65.0,MUJER,"Vestidos de Baño, Ropa",Multicolor,L
841,Camisa Manga Larga para Mujer 36261,77935.0,-35.0,MUJER,"Ropa, Blusas y Camisas",Beige,L
842,Camisa Tejida Sisa para Mujer 36289,109900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Esmeralda,L
843,Chaqueta en Tweed para Mujer 34801,159185.0,-35.0,MUJER,"Ropa, Chaquetas",Menta,L
844,Blazer Formal Unicolor para Mujer 36242,229900.0,0.0,MUJER,"Ropa, Abrigos y Blazers",Rosado,L
845,Pantalón Formal Unicolor para Mujer 36263,139900.0,0.0,MUJER,"Pantalones, Ropa",Rosado,06
846,Camiseta con Textura para Mujer 04906,26940.0,-40.0,MUJER,"Ropa, Camisetas",Negro,L
847,Polo Unicolor Clásica para Mujer 38124,59415.0,-15.0,MUJER,"Ropa, Camisetas","Fucsia, Rosa Lavanda, Azul Prusia, Blanco",L
848,Zuecos para Mujer 35739,101915.0,-15.0,MUJER,"Zapatos, Sandalias",Lila,37-38
849,Camiseta Estampada para Mujer 36542,59415.0,-15.0,MUJER,"Ropa, Camisetas",Marrón,L
850,Falda Unicolor Tipo Cargo para Mujer 05115,144900.0,0.0,MUJER,"Ropa, Faldas",Hueso,L
851,Camiseta Estampada para Mujer 36300,59415.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
852,Pantalón Formal para Mujer 38437,139900.0,0.0,MUJER,"Pantalones, Ropa",Negro,14
853,Blusa Estampada con Volero para Mujer 05109,44950.0,-50.0,MUJER,"Ropa, Blusas y Camisas",Esmeralda,L
854,Sneakers para Mujer 37906,219900.0,0.0,MUJER,"Tenis, Zapatos",Blanco,40
855,Zuecos con Detalle de Cadena en Capellada para Mujer 35200,142425.0,-25.0,MUJER,Zapatos,Marrón,40
856,Baleta Detalle Cadena para Mujer 37206,109900.0,0.0,MUJER,"Zapatos Planos, Zapatos, Baletas",Rosa Claro,40
857,Blusas Cuello Nerú Manga Corta para Mujer 36830,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Blanco,L
858,Blusa en Ojalillo para Mujer 37318,129900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Blanco,L
859,Blazer Formal Unicolor para Mujer 37057,239900.0,0.0,MUJER,"Ropa, Abrigos y Blazers",Blanco,L
860,Camiseta Básica Unicolor para Mujer 36294,59415.0,-15.0,MUJER,"Ropa, Camisetas",Habano,L
861,Blusa Manga Sisa para Mujer 36525,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Negro,L
862,Pantalón Tipo Cargo Unicolor para Mujer 05117,169900.0,0.0,MUJER,"Pantalones, Ropa",Negro,L
863,Jean Silueta Skinny para Mujer 36808,159900.0,0.0,MUJER,"Ropa, Jeans",Azul Prusia,14
864,Camiseta Estampada Manga Corta Cuello Redondo para Mujer 36296,59415.0,-15.0,MUJER,"Ropa, Camisetas",Verde Pino,L
865,Sueco Unicolor Punta Metálica para Mujer 37203,229900.0,0.0,MUJER,Zapatos,Arena,40
866,Blusa Unicolor para Mujer 37477,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Habano,L
867,Botas Caña Alta en Cuero para Mujer 34612,240435.0,-35.0,MUJER,"Botas y Botines, Zapatos",Negro,40
868,Blusa con Volantes Manga Larga para Mujer 37121,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Beige,L
869,Pantalón Unicolor para Mujer 36262,139900.0,0.0,MUJER,"Pantalones, Ropa",Habano,14
870,Short en Denim Liviano para Mujer 05114,38465.0,-65.0,MUJER,"Shorts, Ropa",Azul Prusia,L
871,Pantalón Unicolor para Mujer 36842,169900.0,0.0,MUJER,"Pantalones, Ropa",Arena,14
872,Suéter con Motivo de Corazones para Mujer 04905,54950.0,-50.0,MUJER,"Ropa, Suéteres y Cardigans",Negro,XL
873,Camiseta Crop Unicolor para Mujer 02460,21165.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
874,Botas Tacón Cuadrado Y Caña Baja para Mujer 26507,174950.0,-50.0,MUJER,"Botas y Botines, Zapatos",Negro,40
875,Camiseta con Escote en Espalda para Mujer 05188,33915.0,-15.0,MUJER,"Ropa, Camisetas","Escarlata, Khaki",L
876,Pantalón Unicolor para Mujer 36677,129900.0,0.0,MUJER,"Pantalones, Ropa",Mandarina,14
877,Camiseta Manga Sisa Unicolor para Mujer 37536,67915.0,-15.0,MUJER,"Ropa, Camisetas",Lima,L
878,Camisa Clásica Manga Larga para Mujer 36698,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Rosa Crepé,L
879,Blusa con Lazo en El Cuello para Mujer 36260,109900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Beige,L
880,Calzado Sneakers para Mujer 35204,112425.0,-25.0,MUJER,"Tenis, Zapatos","Turquesa, Khaki",40
881,Botas Texana en Gamuza para Mujer 32185,201435.0,-35.0,MUJER,"Botas y Botines, Zapatos",Café Mocca,40
882,Jean Silueta Mom Fit para Mujer 04822,69950.0,-50.0,MUJER,"Ropa, Jeans",Lavanda,06
883,Blusa Anudada Estampada para Mujer 37540,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Multicolor,L
884,Buzo Cuello Redondo Bordado para Mujer 34840,58435.0,-35.0,MUJER,"Ropa, Buzos",Beige,L
885,Jean Skinny High Waist para Mujer 01883,59900.0,0.0,MUJER,"Ropa, Jeans",Gris Granito,06
886,Vestido de Baño Unicolor Enterizo para Mujer 22351,66465.0,-65.0,MUJER,"Vestidos de Baño, Ropa",Verde Oscuro,L
887,Suéter Cuello V Unicolor para Mujer 30702,54950.0,-50.0,MUJER,"Ropa, Suéteres y Cardigans","Avellana, Negro",L
888,Chaqueta en Denim Acolchada para Mujer 33577,114950.0,-50.0,MUJER,"Ropa, Chaquetas",Aguamarina,L
889,Calzado Calado Monocromático para Mujer 21114,162435.0,-35.0,MUJER,Zapatos,Gris Perla,40
890,Polo Unicolor Clásica para Mujer 32126,59415.0,-15.0,MUJER,"Ropa, Camisetas","Abeto, Verde Malaquita, Rosa Crepé",L
891,Calzado Tacón en Punta para Mujer 32172,129935.0,-35.0,MUJER,"Tacones, Zapatos",Negro,40
892,Vestido Ligero para Mujer 36573,169900.0,0.0,MUJER,"Ropa, Vestidos y Enterizos",Arena,L
893,Jean Silueta Flare con Aberturas para Mujer 38170,129900.0,0.0,MUJER,"Ropa, Jeans",Azul Prusia,06
894,Chaqueta Clásica Denim para Mujer 01880,99900.0,0.0,MUJER,"Ropa, Chaquetas","Azul Royal, Aguamarina",S
895,Camiseta Estampada para Mujer 36540,59415.0,-15.0,MUJER,"Ropa, Camisetas",Rosa Lavanda,L
896,Chaqueta Corta para Mujer 36278,129935.0,-35.0,MUJER,"Ropa, Chaquetas",Navy,L
897,Kimono con Cinturon Estampado para Mujer 01269,115000.0,-50.0,MUJER,"Kimono, Ropa",Multicolor,L
898,Falda Larga en Denim para Mujer 37934,119900.0,0.0,MUJER,"Ropa, Faldas",Beige,06
899,Vestido Elegante para Mujer 36306,209900.0,0.0,MUJER,"Ropa, Vestidos y Enterizos",Negro,L
900,Zuecos para Mujer 32436,101915.0,-15.0,MUJER,"Zapatos, Sandalias",Lila,37-38
901,Tenis Unisex Chunky 04747,97435.0,-35.0,MUJER,"Tenis, Zapatos",Blanco,40
902,Blusa de Tirantes Unicolor con Detalle de Moño en El Frente 04886,33215.0,-65.0,MUJER,"Ropa, Camisetas",Negro,L
903,Camiseta Escote Cuadrado con Drapeado 04788,15715.0,-65.0,MUJER,"Ropa, Camisetas",Índigo,L
904,Camiseta Unicolor Cuello Redondo para Mujer 36291,50915.0,-15.0,MUJER,"Ropa, Camisetas","Negro, Blanco",L
905,Polo Unicolor Clásica para Mujer 38124,59415.0,-15.0,MUJER,"Ropa, Camisetas","Fucsia, Rosa Lavanda, Azul Prusia, Blanco",L
906,Mocasín en Cuero para Mujer 37219,209900.0,0.0,MUJER,"Mocasines, Zapatos Planos, Zapatos",Negro,40
907,Chaqueta Unicolor para Mujer 38221,149900.0,0.0,MUJER,"Ropa, Chaquetas",Fucsia,L
908,Chaqueta Tipo Crop en Tweed para Mujer 34837,162435.0,-35.0,MUJER,"Ropa, Chaquetas",Celeste,L
909,Sneakers con Detalle en Contraste para Mujer 37223,219900.0,0.0,MUJER,"Tenis, Zapatos",Habano,38
910,Calzado Tacón en Punta Efecto Piel para Mujer 37216,209900.0,0.0,MUJER,"Tacones, Zapatos",Beige,38
911,Vestido Estampado para Mujer 36015,159900.0,0.0,MUJER,"Ropa, Vestidos y Enterizos",Multicolor,L
912,Camiseta Cruzada para Mujer 37330,67915.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
913,Camiseta Cuello V para Mujer 36251,67915.0,-15.0,MUJER,"Ropa, Camisetas",Beige,S
914,Leggins Básico High Waist para Mujer 02456,27450.0,-50.0,MUJER,"Leggins, Ropa, Pantalones",Negro,L
915,Camiseta Bordada para Mujer 36297,50915.0,-15.0,MUJER,"Ropa, Camisetas",Verde Manzana,L
916,Camiseta Estampada Manga Sisa para Mujer 37329,42415.0,-15.0,MUJER,"Ropa, Camisetas",Arena,L
917,Camisa Tejida Cuello Halter para Mujer 34844,109900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Navy,L
918,Pantalón en Lino Unicolor para Mujer 34032,92450.0,-50.0,MUJER,"Pantalones, Ropa",Escarlata,06
919,Pantalón Unicolor para Mujer 34833,149900.0,0.0,MUJER,"Pantalones, Ropa",Gris Plata,10
920,Short para Mujer Composición Viscosa 02771,119000.0,-15.0,MUJER,"Shorts, Ropa",Multicolor,L
921,Blusa Manga Sisa Cuello Redondo para Mujer 36257,79900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Marrón,L
922,Camisa Formal para Mujer 34826,64935.0,-35.0,MUJER,"Ropa, Blusas y Camisas",Menta,L
923,Camiseta Imitación Tejido para Mujer 05100,46665.0,-15.0,MUJER,"Ropa, Camisetas",Beige,L
924,Chaqueta Clásica Denim para Mujer 01880,99900.0,0.0,MUJER,"Ropa, Chaquetas","Azul Royal, Aguamarina",L
925,Camiseta Unicolor Manga Sisa para Mujer 36702,50915.0,-15.0,MUJER,"Ropa, Camisetas",Lima,L
926,Jean Skinny Básicos Oscuros para Mujer 02817,59900.0,0.0,MUJER,"Ropa, Jeans",Negro,06
927,Camiseta Estampada para Mujer 35498,34950.0,-50.0,MUJER,"Ropa, Camisetas",Blanco,L
928,Short de Lino para Mujer 35608,67450.0,-50.0,MUJER,"Shorts, Ropa",Habano,06
929,Camiseta Estampada para Mujer 35950,34950.0,-50.0,MUJER,"Ropa, Camisetas",Gris Claro,L
930,Camiseta Tipo Cropped para Mujer 02461,21165.0,-15.0,MUJER,"Ropa, Camisetas",Negro,L
931,Pantalón Formal para Mujer 35267,139900.0,0.0,MUJER,"Pantalones, Ropa",Beige,06
932,Vestido Corto en Rib Unicolor para Mujer 04946,29950.0,-50.0,MUJER,"Ropa, Vestidos y Enterizos",Azul Prusia,L
933,Camiseta con Escote Anudado para Mujer 33062,27965.0,-65.0,MUJER,"Ropa, Camisetas","Negro, Habano",L
934,Sneakers Deportivos para Mujer 37222,169900.0,0.0,MUJER,"Tenis, Zapatos",Blanco,40
935,Abrigo para Mujer 33942,233935.0,-35.0,MUJER,"Ropa, Abrigos y Blazers",Negro,L
936,Camiseta Básica Manga Corta para Mujer 02462,21165.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
937,Camiseta Estampada para Mujer 35021,34950.0,-50.0,MUJER,"Ropa, Camisetas",Gris Perla,L
938,Jean Silueta Skinny para Mujer 38663,119900.0,0.0,MUJER,"Ropa, Jeans",Negro,14
939,Pantalón Encerado Cinco Bolsillos para Mujer 33919,79950.0,-50.0,MUJER,"Pantalones, Ropa",Mostaza,06
940,Camisa Tejida Cuello Redondo Y Manga Corta para Mujer 36248,109900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Rosa Claro,L
941,Jean Silueta Wide Leg con Cortes para Mujer 35775,139900.0,0.0,MUJER,"Ropa, Jeans",Azul Claro,14
942,Camiseta Estampada para Mujer 36592,59415.0,-15.0,MUJER,"Ropa, Camisetas",Beige,L
943,Camiseta Cuello Redondo Manga Corta para Mujer 36293,67915.0,-15.0,MUJER,"Ropa, Camisetas",Verde Manzana,L
944,Camisa Tejida Cuello Redondo Manga Corta para Mujer 37544,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Avellana,L
945,Jean Silueta Wide Leg para Mujer 36479,159900.0,0.0,MUJER,"Ropa, Jeans",Aguamarina,14
946,Pantalón Formal Unicolor para Mujer 36313,149900.0,0.0,MUJER,"Pantalones, Ropa",Blanco,14
947,Pantalón Tipo Jogger para Mujer 38040,119900.0,0.0,MUJER,"Pantalones, Ropa",Rosa Claro,14
948,Chaleco Tipo Sastre para Mujer 04904,67425.0,-25.0,MUJER,"Ropa, Chalecos",Gris Carbón,L
949,Pantalón Unicolor para Mujer. 36311,99900.0,0.0,MUJER,"Pantalones, Ropa",Verde Pino,14
950,Camiseta Estampada para Mujer. 37978,59415.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
951,Pantalón Tejido Motivo Ramas para Mujer 37549,139900.0,0.0,MUJER,"Pantalones, Ropa",Avellana,14
952,Camiseta Unicolor con Textura Tipo Tejido 04782,38165.0,-15.0,MUJER,"Ropa, Camisetas","Naranja Claro, Hueso",L
953,Blusa Cuello V Manga Anudada para Mujer 37541,89900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Blanco,L
954,Sneakers con Detalle en Contraste para Mujer 35206,219900.0,0.0,MUJER,"Tenis, Zapatos",Beige,40
955,Tenis Unicolor con Detalle Plateado para Mujer 04996,97435.0,-35.0,MUJER,"Tenis, Zapatos",Blanco,40
956,Jean Silueta Skinny para Mujer 36994,119900.0,0.0,MUJER,"Ropa, Jeans",Azul Prusia,14
957,Calzado Sneakers para Dama 33409,142935.0,-35.0,MUJER,"Tenis, Zapatos",Habano,40
958,Camiseta Estampada para Mujer 36591,59415.0,-15.0,MUJER,"Ropa, Camisetas",Rosa Crepé,L
959,Blusa para Mujer 34858,77935.0,-35.0,MUJER,"Ropa, Blusas y Camisas",Beige,L
960,Camiseta Estampada para Mujer 36253,59415.0,-15.0,MUJER,"Ropa, Camisetas",Esmeralda,L
961,Botas de Cuero con Tacón para Mujer 35026,188435.0,-35.0,MUJER,"Botas y Botines, Zapatos",Negro,40
962,Camiseta Manga Sisa para Mujer 37003,59415.0,-15.0,MUJER,"Ropa, Camisetas",Khaki,L
963,Camisa Tejida para Mujer 35918,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Navy,L
964,Pantalón Unicolor con Cinturón para Mujer 34867,159900.0,0.0,MUJER,"Pantalones, Ropa",Khaki,14
965,Camiseta Estampada para Mujer 35499,34950.0,-50.0,MUJER,"Ropa, Camisetas",Blanco,L
966,Blusa Cruzada Escote en V para Mujer 00859,65000.0,-50.0,MUJER,"Ropa, Blusas y Camisas",Rosa Lavanda,S
967,Pantalón Unicolor para Mujer 27435,69950.0,-50.0,MUJER,"Pantalones, Ropa","Negro, Verde Pino, Arena",06
968,Sneakers para Mujer 32440,142935.0,-35.0,MUJER,"Tenis, Zapatos",Habano,40
969,Botas Unicolor Tacón Cuadrado y Caña Baja para Mujer 32107,181935.0,-35.0,MUJER,"Botas y Botines, Zapatos",Negro,40
970,Short en Denim Tiro Alto Deslavado 02823,42415.0,-15.0,MUJER,"Shorts, Ropa",Aguamarina,06
971,Vestido de Baño Dos Piezas para Mujer 22358,59465.0,-65.0,MUJER,"Vestidos de Baño, Ropa",Mostaza,L
972,Sandalia Resort Cerrada para Mujer 01613,134950.0,-50.0,MUJER,"Zapatos, Sandalias",Beige,40
973,Vestido de Baño Estampado para Mujer 20424,62965.0,-65.0,MUJER,"Vestidos de Baño, Ropa",Azul Prusia,L
974,Jean Skinny Básico para Mujer 02818,59900.0,0.0,MUJER,"Ropa, Jeans",Gris Granito,06
975,Chaqueta en Denim Clásica para Mujer 02826,99900.0,0.0,MUJER,"Ropa, Chaquetas",Azul Claro,L
976,Jean Básico Skinny Mujer 01315,59900.0,0.0,MUJER,"Ropa, Jeans",Negro,06
977,Camiseta Estampada para Mujer 35054,29950.0,-50.0,MUJER,"Ropa, Camisetas",Avellana,L
978,Jean Skinny High Waist para Mujer 01885,59900.0,0.0,MUJER,"Ropa, Jeans",Aguamarina,06
979,Jean Skinny High Waist para Mujer 01882,59900.0,0.0,MUJER,"Ropa, Jeans",Negro,06
980,Camisa Unicolor Basic para Mujer 02111,21165.0,-15.0,MUJER,"Ropa, Camisetas",Negro,L
981,Cinturón en Cuero para Niño 12930,54900.0,0.0,KIDS,"Accesorios, Cinturones y Correas, Nino","Negro, Khaki, Azul Prusia",L
982,Cinturón en Cuero para Niño 12930,54900.0,0.0,KIDS,"Accesorios, Cinturones y Correas, Nino","Negro, Khaki, Azul Prusia",L
983,Blazer Desestructurado para Niño 13260,175435.0,-35.0,KIDS,"Ropa, Blazers, Nino",Azul Prusia,12
984,Zapato Casual Color Café para Niño 14484,109900.0,0.0,KIDS,"Zapatos, Nino",Khaki,36
985,Zapato Sin Cordones para Niño 14485,124900.0,0.0,KIDS,"Zapatos, Nino",Chocolate,36
986,Camisa Unicolor de Lino para Niño 13560,119900.0,0.0,KIDS,"Camisas, Ropa, Nino",Blanco,12
987,Jogger con Pretina Encauchada para Niño 14597,99900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Khaki,8-9
988,Pantaloneta de Baño en Poliéster para Niño 14369,59415.0,-15.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Verde Malaquita,12
989,Camisa Manga Larga en Lino para Niño 03050,190000.0,0.0,KIDS,"Camisas, Ropa, Nino",Turquesa,8-9
990,Buzo Estampado de Snoopy para Niño 14417,104900.0,0.0,KIDS,"Ropa, Buzos, Nino",Beige,12
991,Chaleco en Poliéster para Niño 14251,74925.0,-25.0,KIDS,"Ropa, Chaquetas y Chalecos, Nino",Azul Malibú,12
992,Camisa en Mezclas Lino para Niño 14415,99900.0,0.0,KIDS,"Camisas, Ropa, Nino","Aguamarina, Rosa Claro",12
993,Pantaloneta de Baño en Poliéster para Niño 02898,110500.0,-15.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Aguamarina,8-9
994,Camisa en Algodón para Niño 14353,92900.0,0.0,KIDS,"Camisas, Ropa, Nino",Blanco,12
995,Polo Unicolor para Niño 14162,38940.0,-40.0,KIDS,"Polos, Ropa, Nino","Hueso, Azul Prusia, Azul Malibú, Amarillo Limón, Verde Manzana",12
996,Cinturón Tipo Reata para Niño 13114,42900.0,0.0,KIDS,"Accesorios, Cinturones y Correas, Nino","Negro, Azul Prusia",L
997,Gorra para Niño con Composición Algodón 14194,35175.0,-25.0,KIDS,"Accesorios, Gorras, Gorros y Boinas, Nino",Azul Claro,S
998,Jean Pretina Ajustable para Niño 14574,124900.0,0.0,KIDS,"Ropa, Jeans, Nino",Azul Claro,8-9
999,Jean en Mezclas Algodón para Niño 14214,82425.0,-25.0,KIDS,"Ropa, Jeans, Nino",Azul Claro,12
